,gen,x,y
1219,ND4,8903,1
1220,ND4,8904,1
1221,ND4,8905,1
1222,ND4,8906,1
1223,ND4,8907,1
1224,ND4,8908,1
1225,ND4,8909,1
1226,ND4,8910,1
1227,ND4,8911,1
1228,ND4,8912,1
1229,ND4,8913,1
1230,ND4,8914,1
1231,ND4,8915,1
1232,ND4,8916,1
1233,ND4,8917,1
1234,ND4,8918,1
1235,ND4,8919,1
1236,ND4,8920,1
1237,ND4,8921,1
1238,ND4,8922,1
1239,ND4,8923,1
1240,ND4,8924,1
1241,ND4,8925,1
1242,ND4,8926,1
1243,ND4,8927,1
1244,ND4,8928,1
1245,ND4,8929,1
1246,ND4,8930,1
1247,ND4,8931,1
1248,ND4,8932,1
1249,ND4,8933,1
1250,ND4,8934,1
1251,ND4,8935,1
1252,ND4,8936,1
1253,ND4,8937,1
1254,ND4,8938,1
1255,ND4,8939,1
1256,ND4,8940,1
1257,ND4,8941,1
1258,ND4,8942,1
1259,ND4,8943,1
1260,ND4,8944,1
1261,ND4,8945,1
1262,ND4,8946,1
1263,ND4,8947,1
1264,ND4,8948,1
1265,ND4,8949,1
1266,ND4,8950,1
1267,ND4,8951,1
1268,ND4,8952,1
1269,ND4,8953,1
1270,ND4,8954,1
1271,ND4,8955,1
1272,ND4,8956,1
1273,ND4,8957,1
1274,ND4,8958,1
1275,ND4,8959,1
1276,ND4,8960,1
1277,ND4,8961,1
1278,ND4,8962,1
1279,ND4,8963,1
1280,ND4,8964,1
1281,ND4,8965,1
1282,ND4,8966,1
1283,ND4,8967,1
1284,ND4,8968,1
1285,ND4,8969,1
1286,ND4,8970,1
1287,ND4,8971,1
1288,ND4,8972,1
1289,ND4,8973,1
1290,ND4,8974,1
1291,ND4,8975,1
1292,ND4,8976,1
1293,ND4,8977,1
1294,ND4,8978,1
1295,ND4,8979,1
1296,ND4,8980,1
1297,ND4,8981,1
1298,ND4,8982,1
1299,ND4,8983,1
1300,ND4,8984,1
1301,ND4,8985,1
1302,ND4,8986,1
1303,ND4,8987,1
1304,ND4,8988,1
1305,ND4,8989,1
1306,ND4,8990,1
1307,ND4,8991,1
1308,ND4,8992,1
1309,ND4,8993,1
1310,ND4,8994,1
1311,ND4,8995,1
1312,ND4,8996,1
1313,ND4,8997,1
1314,ND4,8998,1
1315,ND4,8999,1
1316,ND4,9000,1
1317,ND4,9001,1
0,ND4L,8994,1
1,ND4L,8995,1
2,ND4L,8996,1
3,ND4L,8997,1
4,ND4L,8998,1
5,ND4L,8999,1
6,ND4L,9000,1
7,ND4L,9001,1
8,ND4L,9002,1
9,ND4L,9003,1
10,ND4L,9004,1
11,ND4L,9005,1
12,ND4L,9006,1
13,ND4L,9007,1
14,ND4L,9008,1
15,ND4L,9009,1
16,ND4L,9010,1
17,ND4L,9011,1
18,ND4L,9012,1
19,ND4L,9013,1
20,ND4L,9014,1
21,ND4L,9015,1
22,ND4L,9016,1
23,ND4L,9017,1
24,ND4L,9018,1
25,ND4L,9019,1
26,ND4L,9020,1
27,ND4L,9021,1
28,ND4L,9022,1
29,ND4L,9023,1
30,ND4L,9024,1
31,ND4L,9025,1
32,ND4L,9026,1
33,ND4L,9027,1
34,ND4L,9028,1
35,ND4L,9029,1
36,ND4L,9030,1
37,ND4L,9031,1
38,ND4L,9032,1
39,ND4L,9033,1
40,ND4L,9034,1
41,ND4L,9035,1
42,ND4L,9036,1
43,ND4L,9037,1
44,ND4L,9038,1
45,ND4L,9039,1
46,ND4L,9040,1
47,ND4L,9041,1
48,ND4L,9042,1
49,ND4L,9043,1
50,ND4L,9044,1
51,ND4L,9045,1
52,ND4L,9046,1
53,ND4L,9047,1
54,ND4L,9048,1
55,ND4L,9049,1
56,ND4L,9050,1
57,ND4L,9051,1
58,ND4L,9052,1
59,ND4L,9053,1
60,ND4L,9054,1
61,ND4L,9055,1
62,ND4L,9056,1
63,ND4L,9057,1
64,ND4L,9058,1
65,ND4L,9059,1
66,ND4L,9060,1
67,ND4L,9061,1
68,ND4L,9062,1
69,ND4L,9063,1
70,ND4L,9064,1
71,ND4L,9065,1
72,ND4L,9066,1
73,ND4L,9067,1
74,ND4L,9068,1
75,ND4L,9069,1
76,ND4L,9070,1
77,ND4L,9071,1
78,ND4L,9072,1
79,ND4L,9073,1
80,ND4L,9074,1
81,ND4L,9075,1
82,ND4L,9076,1
83,ND4L,9077,1
84,ND4L,9078,1
85,ND4L,9079,1
86,ND4L,9080,1
87,ND4L,9081,1
88,ND4L,9082,1
89,ND4L,9083,1
90,ND4L,9084,1
91,ND4L,9085,1
92,ND4L,9086,1
93,ND4L,9087,1
94,ND4L,9088,1
95,ND4L,9089,1
96,ND4L,9090,1
97,ND4L,9091,1
98,ND4L,9092,1
99,ND4L,9093,1
100,ND4L,9094,1
101,ND4L,9095,1
102,ND4L,9096,1
103,ND4L,9097,1
104,ND4L,9098,1
105,ND4L,9099,1
106,ND4L,9100,1
107,ND4L,9101,1
108,ND4L,9102,1
109,ND4L,9103,1
110,ND4L,9104,1
111,ND4L,9105,1
112,ND4L,9106,1
113,ND4L,9107,1
114,ND4L,9108,1
115,ND4L,9109,1
116,ND4L,9110,1
117,ND4L,9111,1
118,ND4L,9112,1
119,ND4L,9113,1
120,ND4L,9114,1
121,ND4L,9115,1
122,ND4L,9116,1
123,ND4L,9117,1
124,ND4L,9118,1
125,ND4L,9119,1
126,ND4L,9120,1
127,ND4L,9121,1
128,ND4L,9122,1
129,ND4L,9123,1
130,ND4L,9124,1
131,ND4L,9125,1
132,ND4L,9126,1
133,ND4L,9127,1
134,ND4L,9128,1
135,ND4L,9129,1
136,ND4L,9130,1
137,ND4L,9131,1
138,ND4L,9132,1
139,ND4L,9133,1
140,ND4L,9134,1
141,ND4L,9135,1
142,ND4L,9136,1
143,ND4L,9137,1
144,ND4L,9138,1
145,ND4L,9139,1
146,ND4L,9140,1
147,ND4L,9141,1
148,ND4L,9142,1
149,ND4L,9143,1
150,ND4L,9144,1
151,ND4L,9145,1
152,ND4L,9146,1
153,ND4L,9147,1
154,ND4L,9148,1
155,ND4L,9149,1
156,ND4L,9150,1
157,ND4L,9151,1
158,ND4L,9152,1
159,ND4L,9153,1
160,ND4L,9154,1
161,ND4L,9155,1
162,ND4L,9156,1
163,ND4L,9157,1
164,ND4L,9158,1
165,ND4L,9159,1
166,ND4L,9160,1
167,ND4L,9161,1
168,ND4L,9162,1
169,ND4L,9163,1
170,ND4L,9164,1
171,ND4L,9165,1
172,ND4L,9166,1
173,ND4L,9167,1
174,ND4L,9168,1
175,ND4L,9169,1
176,ND4L,9170,1
177,ND4L,9171,1
178,ND4L,9172,1
179,ND4L,9173,1
180,ND4L,9174,1
181,ND4L,9175,1
182,ND4L,9176,1
183,ND4L,9177,1
184,ND4L,9178,1
185,ND4L,9179,1
186,ND4L,9180,1
187,ND4L,9181,1
188,ND4L,9182,1
189,ND4L,9183,1
190,ND4L,9184,1
191,ND4L,9185,1
192,ND4L,9186,1
193,ND4L,9187,1
194,ND4L,9188,1
195,ND4L,9189,1
196,ND4L,9190,1
197,ND4L,9191,1
198,ND4L,9192,1
199,ND4L,9193,1
200,ND4L,9194,1
201,ND4L,9195,1
202,ND4L,9196,1
203,ND4L,9197,1
204,ND4L,9198,1
205,ND4L,9199,1
206,ND4L,9200,1
207,ND4L,9201,1
208,ND4L,9202,1
209,ND4L,9203,1
210,ND4L,9204,1
211,ND4L,9205,1
212,ND4L,9206,1
213,ND4L,9207,1
214,ND4L,9208,1
215,ND4L,9209,1
216,ND4L,9210,1
217,ND4L,9211,1
218,ND4L,9212,1
219,ND4L,9213,1
220,ND4L,9214,1
221,ND4L,9215,1
222,ND4L,9216,1
223,ND4L,9217,1
224,ND4L,9218,1
225,ND4L,9219,1
226,ND4L,9220,1
227,ND4L,9221,1
228,ND4L,9222,1
229,ND4L,9223,1
230,ND4L,9224,1
231,ND4L,9225,1
232,ND4L,9226,1
233,ND4L,9227,1
234,ND4L,9228,1
235,ND4L,9229,1
236,ND4L,9230,1
237,ND4L,9231,1
238,ND4L,9232,1
239,ND4L,9233,1
240,ND4L,9234,1
241,ND4L,9235,1
242,ND4L,9236,1
243,ND4L,9237,1
244,ND4L,9238,1
245,ND4L,9239,1
246,ND4L,9240,1
247,ND4L,9241,1
248,ND4L,9242,1
249,ND4L,9243,1
250,ND4L,9244,1
251,ND4L,9245,1
252,ND4L,9246,1
253,ND4L,9247,1
254,ND4L,9248,1
255,ND4L,9249,1
256,ND4L,9250,1
257,ND4L,9251,1
258,ND4L,9252,1
259,ND4L,9253,1
260,ND4L,9254,1
261,ND4L,9255,1
262,ND4L,9256,1
263,ND4L,9257,1
264,ND4L,9258,1
265,ND4L,9259,1
266,ND4L,9260,1
267,ND4L,9261,1
268,ND4L,9262,1
269,ND4L,9263,1
270,ND4L,9264,1
271,ND4L,9265,1
272,ND4L,9266,1
273,ND4L,9267,1
274,ND4L,9268,1
275,ND4L,9269,1
276,ND4L,9270,1
0,trnT,9272,1
1,trnT,9273,1
2,trnT,9274,1
3,trnT,9275,1
4,trnT,9276,1
5,trnT,9277,1
6,trnT,9278,1
7,trnT,9279,1
8,trnT,9280,1
9,trnT,9281,1
10,trnT,9282,1
11,trnT,9283,1
12,trnT,9284,1
13,trnT,9285,1
14,trnT,9286,1
15,trnT,9287,1
16,trnT,9288,1
17,trnT,9289,1
18,trnT,9290,1
19,trnT,9291,1
20,trnT,9292,1
21,trnT,9293,1
22,trnT,9294,1
23,trnT,9295,1
24,trnT,9296,1
25,trnT,9297,1
26,trnT,9298,1
27,trnT,9299,1
28,trnT,9300,1
29,trnT,9301,1
30,trnT,9302,1
31,trnT,9303,1
32,trnT,9304,1
33,trnT,9305,1
34,trnT,9306,1
35,trnT,9307,1
36,trnT,9308,1
37,trnT,9309,1
38,trnT,9310,1
39,trnT,9311,1
40,trnT,9312,1
41,trnT,9313,1
42,trnT,9314,1
43,trnT,9315,1
44,trnT,9316,1
45,trnT,9317,1
46,trnT,9318,1
47,trnT,9319,1
48,trnT,9320,1
49,trnT,9321,1
50,trnT,9322,1
51,trnT,9323,1
52,trnT,9324,1
53,trnT,9325,1
54,trnT,9326,1
55,trnT,9327,1
56,trnT,9328,1
57,trnT,9329,1
58,trnT,9330,1
59,trnT,9331,1
60,trnT,9332,1
61,trnT,9333,1
62,trnT,9334,1
0,trnP,9334,1
1,trnP,9335,1
2,trnP,9336,1
3,trnP,9337,1
4,trnP,9338,1
5,trnP,9339,1
6,trnP,9340,1
7,trnP,9341,1
8,trnP,9342,1
9,trnP,9343,1
10,trnP,9344,1
11,trnP,9345,1
12,trnP,9346,1
13,trnP,9347,1
14,trnP,9348,1
15,trnP,9349,1
16,trnP,9350,1
17,trnP,9351,1
18,trnP,9352,1
19,trnP,9353,1
20,trnP,9354,1
21,trnP,9355,1
22,trnP,9356,1
23,trnP,9357,1
24,trnP,9358,1
25,trnP,9359,1
26,trnP,9360,1
27,trnP,9361,1
28,trnP,9362,1
29,trnP,9363,1
30,trnP,9364,1
31,trnP,9365,1
32,trnP,9366,1
33,trnP,9367,1
34,trnP,9368,1
35,trnP,9369,1
36,trnP,9370,1
37,trnP,9371,1
38,trnP,9372,1
39,trnP,9373,1
40,trnP,9374,1
41,trnP,9375,1
42,trnP,9376,1
43,trnP,9377,1
44,trnP,9378,1
45,trnP,9379,1
46,trnP,9380,1
47,trnP,9381,1
48,trnP,9382,1
49,trnP,9383,1
50,trnP,9384,1
51,trnP,9385,1
52,trnP,9386,1
53,trnP,9387,1
54,trnP,9388,1
55,trnP,9389,1
56,trnP,9390,1
57,trnP,9391,1
58,trnP,9392,1
59,trnP,9393,1
60,trnP,9394,1
61,trnP,9395,1
62,trnP,9396,1
63,trnP,9397,1
64,trnP,9398,1
65,trnP,9399,1
0,ND6,9401,1
1,ND6,9402,1
2,ND6,9403,1
3,ND6,9404,1
4,ND6,9405,1
5,ND6,9406,1
6,ND6,9407,1
7,ND6,9408,1
8,ND6,9409,1
9,ND6,9410,1
10,ND6,9411,1
11,ND6,9412,1
12,ND6,9413,1
13,ND6,9414,1
14,ND6,9415,1
15,ND6,9416,1
16,ND6,9417,1
17,ND6,9418,1
18,ND6,9419,1
19,ND6,9420,1
20,ND6,9421,1
21,ND6,9422,1
22,ND6,9423,1
23,ND6,9424,1
24,ND6,9425,1
25,ND6,9426,1
26,ND6,9427,1
27,ND6,9428,1
28,ND6,9429,1
29,ND6,9430,1
30,ND6,9431,1
31,ND6,9432,1
32,ND6,9433,1
33,ND6,9434,1
34,ND6,9435,1
35,ND6,9436,1
36,ND6,9437,1
37,ND6,9438,1
38,ND6,9439,1
39,ND6,9440,1
40,ND6,9441,1
41,ND6,9442,1
42,ND6,9443,1
43,ND6,9444,1
44,ND6,9445,1
45,ND6,9446,1
46,ND6,9447,1
47,ND6,9448,1
48,ND6,9449,1
49,ND6,9450,1
50,ND6,9451,1
51,ND6,9452,1
52,ND6,9453,1
53,ND6,9454,1
54,ND6,9455,1
55,ND6,9456,1
56,ND6,9457,1
57,ND6,9458,1
58,ND6,9459,1
59,ND6,9460,1
60,ND6,9461,1
61,ND6,9462,1
62,ND6,9463,1
63,ND6,9464,1
64,ND6,9465,1
65,ND6,9466,1
66,ND6,9467,1
67,ND6,9468,1
68,ND6,9469,1
69,ND6,9470,1
70,ND6,9471,1
71,ND6,9472,1
72,ND6,9473,1
73,ND6,9474,1
74,ND6,9475,1
75,ND6,9476,1
76,ND6,9477,1
77,ND6,9478,1
78,ND6,9479,1
79,ND6,9480,1
80,ND6,9481,1
81,ND6,9482,1
82,ND6,9483,1
83,ND6,9484,1
84,ND6,9485,1
85,ND6,9486,1
86,ND6,9487,1
87,ND6,9488,1
88,ND6,9489,1
89,ND6,9490,1
90,ND6,9491,1
91,ND6,9492,1
92,ND6,9493,1
93,ND6,9494,1
94,ND6,9495,1
95,ND6,9496,1
96,ND6,9497,1
97,ND6,9498,1
98,ND6,9499,1
99,ND6,9500,1
100,ND6,9501,1
101,ND6,9502,1
102,ND6,9503,1
103,ND6,9504,1
104,ND6,9505,1
105,ND6,9506,1
106,ND6,9507,1
107,ND6,9508,1
108,ND6,9509,1
109,ND6,9510,1
110,ND6,9511,1
111,ND6,9512,1
112,ND6,9513,1
113,ND6,9514,1
114,ND6,9515,1
115,ND6,9516,1
116,ND6,9517,1
117,ND6,9518,1
118,ND6,9519,1
119,ND6,9520,1
120,ND6,9521,1
121,ND6,9522,1
122,ND6,9523,1
123,ND6,9524,1
124,ND6,9525,1
125,ND6,9526,1
126,ND6,9527,1
127,ND6,9528,1
128,ND6,9529,1
129,ND6,9530,1
130,ND6,9531,1
131,ND6,9532,1
132,ND6,9533,1
133,ND6,9534,1
134,ND6,9535,1
135,ND6,9536,1
136,ND6,9537,1
137,ND6,9538,1
138,ND6,9539,1
139,ND6,9540,1
140,ND6,9541,1
141,ND6,9542,1
142,ND6,9543,1
143,ND6,9544,1
144,ND6,9545,1
145,ND6,9546,1
146,ND6,9547,1
147,ND6,9548,1
148,ND6,9549,1
149,ND6,9550,1
150,ND6,9551,1
151,ND6,9552,1
152,ND6,9553,1
153,ND6,9554,1
154,ND6,9555,1
155,ND6,9556,1
156,ND6,9557,1
157,ND6,9558,1
158,ND6,9559,1
159,ND6,9560,1
160,ND6,9561,1
161,ND6,9562,1
162,ND6,9563,1
163,ND6,9564,1
164,ND6,9565,1
165,ND6,9566,1
166,ND6,9567,1
167,ND6,9568,1
168,ND6,9569,1
169,ND6,9570,1
170,ND6,9571,1
171,ND6,9572,1
172,ND6,9573,1
173,ND6,9574,1
174,ND6,9575,1
175,ND6,9576,1
176,ND6,9577,1
177,ND6,9578,1
178,ND6,9579,1
179,ND6,9580,1
180,ND6,9581,1
181,ND6,9582,1
182,ND6,9583,1
183,ND6,9584,1
184,ND6,9585,1
185,ND6,9586,1
186,ND6,9587,1
187,ND6,9588,1
188,ND6,9589,1
189,ND6,9590,1
190,ND6,9591,1
191,ND6,9592,1
192,ND6,9593,1
193,ND6,9594,1
194,ND6,9595,1
195,ND6,9596,1
196,ND6,9597,1
197,ND6,9598,1
198,ND6,9599,1
199,ND6,9600,1
200,ND6,9601,1
201,ND6,9602,1
202,ND6,9603,1
203,ND6,9604,1
204,ND6,9605,1
205,ND6,9606,1
206,ND6,9607,1
207,ND6,9608,1
208,ND6,9609,1
209,ND6,9610,1
210,ND6,9611,1
211,ND6,9612,1
212,ND6,9613,1
213,ND6,9614,1
214,ND6,9615,1
215,ND6,9616,1
216,ND6,9617,1
217,ND6,9618,1
218,ND6,9619,1
219,ND6,9620,1
220,ND6,9621,1
221,ND6,9622,1
222,ND6,9623,1
223,ND6,9624,1
224,ND6,9625,1
225,ND6,9626,1
226,ND6,9627,1
227,ND6,9628,1
228,ND6,9629,1
229,ND6,9630,1
230,ND6,9631,1
231,ND6,9632,1
232,ND6,9633,1
233,ND6,9634,1
234,ND6,9635,1
235,ND6,9636,1
236,ND6,9637,1
237,ND6,9638,1
238,ND6,9639,1
239,ND6,9640,1
240,ND6,9641,1
241,ND6,9642,1
242,ND6,9643,1
243,ND6,9644,1
244,ND6,9645,1
245,ND6,9646,1
246,ND6,9647,1
247,ND6,9648,1
248,ND6,9649,1
249,ND6,9650,1
250,ND6,9651,1
251,ND6,9652,1
252,ND6,9653,1
253,ND6,9654,1
254,ND6,9655,1
255,ND6,9656,1
256,ND6,9657,1
257,ND6,9658,1
258,ND6,9659,1
259,ND6,9660,1
260,ND6,9661,1
261,ND6,9662,1
262,ND6,9663,1
263,ND6,9664,1
264,ND6,9665,1
265,ND6,9666,1
266,ND6,9667,1
267,ND6,9668,1
268,ND6,9669,1
269,ND6,9670,1
270,ND6,9671,1
271,ND6,9672,1
272,ND6,9673,1
273,ND6,9674,1
274,ND6,9675,1
275,ND6,9676,1
276,ND6,9677,1
277,ND6,9678,1
278,ND6,9679,1
279,ND6,9680,1
280,ND6,9681,1
281,ND6,9682,1
282,ND6,9683,1
283,ND6,9684,1
284,ND6,9685,1
285,ND6,9686,1
286,ND6,9687,1
287,ND6,9688,1
288,ND6,9689,1
289,ND6,9690,1
290,ND6,9691,1
291,ND6,9692,1
292,ND6,9693,1
293,ND6,9694,1
294,ND6,9695,1
295,ND6,9696,1
296,ND6,9697,1
297,ND6,9698,1
298,ND6,9699,1
299,ND6,9700,1
300,ND6,9701,1
301,ND6,9702,1
302,ND6,9703,1
303,ND6,9704,1
304,ND6,9705,1
305,ND6,9706,1
306,ND6,9707,1
307,ND6,9708,1
308,ND6,9709,1
309,ND6,9710,1
310,ND6,9711,1
311,ND6,9712,1
312,ND6,9713,1
313,ND6,9714,1
314,ND6,9715,1
315,ND6,9716,1
316,ND6,9717,1
317,ND6,9718,1
318,ND6,9719,1
319,ND6,9720,1
320,ND6,9721,1
321,ND6,9722,1
322,ND6,9723,1
323,ND6,9724,1
324,ND6,9725,1
325,ND6,9726,1
326,ND6,9727,1
327,ND6,9728,1
328,ND6,9729,1
329,ND6,9730,1
330,ND6,9731,1
331,ND6,9732,1
332,ND6,9733,1
333,ND6,9734,1
334,ND6,9735,1
335,ND6,9736,1
336,ND6,9737,1
337,ND6,9738,1
338,ND6,9739,1
339,ND6,9740,1
340,ND6,9741,1
341,ND6,9742,1
342,ND6,9743,1
343,ND6,9744,1
344,ND6,9745,1
345,ND6,9746,1
346,ND6,9747,1
347,ND6,9748,1
348,ND6,9749,1
349,ND6,9750,1
350,ND6,9751,1
351,ND6,9752,1
352,ND6,9753,1
353,ND6,9754,1
354,ND6,9755,1
355,ND6,9756,1
356,ND6,9757,1
357,ND6,9758,1
358,ND6,9759,1
359,ND6,9760,1
360,ND6,9761,1
361,ND6,9762,1
362,ND6,9763,1
363,ND6,9764,1
364,ND6,9765,1
365,ND6,9766,1
366,ND6,9767,1
367,ND6,9768,1
368,ND6,9769,1
369,ND6,9770,1
370,ND6,9771,1
371,ND6,9772,1
372,ND6,9773,1
373,ND6,9774,1
374,ND6,9775,1
375,ND6,9776,1
376,ND6,9777,1
377,ND6,9778,1
378,ND6,9779,1
379,ND6,9780,1
380,ND6,9781,1
381,ND6,9782,1
382,ND6,9783,1
383,ND6,9784,1
384,ND6,9785,1
385,ND6,9786,1
386,ND6,9787,1
387,ND6,9788,1
388,ND6,9789,1
389,ND6,9790,1
390,ND6,9791,1
391,ND6,9792,1
392,ND6,9793,1
393,ND6,9794,1
394,ND6,9795,1
395,ND6,9796,1
396,ND6,9797,1
397,ND6,9798,1
398,ND6,9799,1
399,ND6,9800,1
400,ND6,9801,1
401,ND6,9802,1
402,ND6,9803,1
403,ND6,9804,1
404,ND6,9805,1
405,ND6,9806,1
406,ND6,9807,1
407,ND6,9808,1
408,ND6,9809,1
409,ND6,9810,1
410,ND6,9811,1
411,ND6,9812,1
412,ND6,9813,1
413,ND6,9814,1
414,ND6,9815,1
415,ND6,9816,1
416,ND6,9817,1
417,ND6,9818,1
418,ND6,9819,1
419,ND6,9820,1
420,ND6,9821,1
421,ND6,9822,1
422,ND6,9823,1
423,ND6,9824,1
424,ND6,9825,1
425,ND6,9826,1
426,ND6,9827,1
427,ND6,9828,1
428,ND6,9829,1
429,ND6,9830,1
0,CYTB,9833,1
1,CYTB,9834,1
2,CYTB,9835,1
3,CYTB,9836,1
4,CYTB,9837,1
5,CYTB,9838,1
6,CYTB,9839,1
7,CYTB,9840,1
8,CYTB,9841,1
9,CYTB,9842,1
10,CYTB,9843,1
11,CYTB,9844,1
12,CYTB,9845,1
13,CYTB,9846,1
14,CYTB,9847,1
15,CYTB,9848,1
16,CYTB,9849,1
17,CYTB,9850,1
18,CYTB,9851,1
19,CYTB,9852,1
20,CYTB,9853,1
21,CYTB,9854,1
22,CYTB,9855,1
23,CYTB,9856,1
24,CYTB,9857,1
25,CYTB,9858,1
26,CYTB,9859,1
27,CYTB,9860,1
28,CYTB,9861,1
29,CYTB,9862,1
30,CYTB,9863,1
31,CYTB,9864,1
32,CYTB,9865,1
33,CYTB,9866,1
34,CYTB,9867,1
35,CYTB,9868,1
36,CYTB,9869,1
37,CYTB,9870,1
38,CYTB,9871,1
39,CYTB,9872,1
40,CYTB,9873,1
41,CYTB,9874,1
42,CYTB,9875,1
43,CYTB,9876,1
44,CYTB,9877,1
45,CYTB,9878,1
46,CYTB,9879,1
47,CYTB,9880,1
48,CYTB,9881,1
49,CYTB,9882,1
50,CYTB,9883,1
51,CYTB,9884,1
52,CYTB,9885,1
53,CYTB,9886,1
54,CYTB,9887,1
55,CYTB,9888,1
56,CYTB,9889,1
57,CYTB,9890,1
58,CYTB,9891,1
59,CYTB,9892,1
60,CYTB,9893,1
61,CYTB,9894,1
62,CYTB,9895,1
63,CYTB,9896,1
64,CYTB,9897,1
65,CYTB,9898,1
66,CYTB,9899,1
67,CYTB,9900,1
68,CYTB,9901,1
69,CYTB,9902,1
70,CYTB,9903,1
71,CYTB,9904,1
72,CYTB,9905,1
73,CYTB,9906,1
74,CYTB,9907,1
75,CYTB,9908,1
76,CYTB,9909,1
77,CYTB,9910,1
78,CYTB,9911,1
79,CYTB,9912,1
80,CYTB,9913,1
81,CYTB,9914,1
82,CYTB,9915,1
83,CYTB,9916,1
84,CYTB,9917,1
85,CYTB,9918,1
86,CYTB,9919,1
87,CYTB,9920,1
88,CYTB,9921,1
89,CYTB,9922,1
90,CYTB,9923,1
91,CYTB,9924,1
92,CYTB,9925,1
93,CYTB,9926,1
94,CYTB,9927,1
95,CYTB,9928,1
96,CYTB,9929,1
97,CYTB,9930,1
98,CYTB,9931,1
99,CYTB,9932,1
100,CYTB,9933,1
101,CYTB,9934,1
102,CYTB,9935,1
103,CYTB,9936,1
104,CYTB,9937,1
105,CYTB,9938,1
106,CYTB,9939,1
107,CYTB,9940,1
108,CYTB,9941,1
109,CYTB,9942,1
110,CYTB,9943,1
111,CYTB,9944,1
112,CYTB,9945,1
113,CYTB,9946,1
114,CYTB,9947,1
115,CYTB,9948,1
116,CYTB,9949,1
117,CYTB,9950,1
118,CYTB,9951,1
119,CYTB,9952,1
120,CYTB,9953,1
121,CYTB,9954,1
122,CYTB,9955,1
123,CYTB,9956,1
124,CYTB,9957,1
125,CYTB,9958,1
126,CYTB,9959,1
127,CYTB,9960,1
128,CYTB,9961,1
129,CYTB,9962,1
130,CYTB,9963,1
131,CYTB,9964,1
132,CYTB,9965,1
133,CYTB,9966,1
134,CYTB,9967,1
135,CYTB,9968,1
136,CYTB,9969,1
137,CYTB,9970,1
138,CYTB,9971,1
139,CYTB,9972,1
140,CYTB,9973,1
141,CYTB,9974,1
142,CYTB,9975,1
143,CYTB,9976,1
144,CYTB,9977,1
145,CYTB,9978,1
146,CYTB,9979,1
147,CYTB,9980,1
148,CYTB,9981,1
149,CYTB,9982,1
150,CYTB,9983,1
151,CYTB,9984,1
152,CYTB,9985,1
153,CYTB,9986,1
154,CYTB,9987,1
155,CYTB,9988,1
156,CYTB,9989,1
157,CYTB,9990,1
158,CYTB,9991,1
159,CYTB,9992,1
160,CYTB,9993,1
161,CYTB,9994,1
162,CYTB,9995,1
163,CYTB,9996,1
164,CYTB,9997,1
165,CYTB,9998,1
166,CYTB,9999,1
167,CYTB,10000,1
168,CYTB,10001,1
169,CYTB,10002,1
170,CYTB,10003,1
171,CYTB,10004,1
172,CYTB,10005,1
173,CYTB,10006,1
174,CYTB,10007,1
175,CYTB,10008,1
176,CYTB,10009,1
177,CYTB,10010,1
178,CYTB,10011,1
179,CYTB,10012,1
180,CYTB,10013,1
181,CYTB,10014,1
182,CYTB,10015,1
183,CYTB,10016,1
184,CYTB,10017,1
185,CYTB,10018,1
186,CYTB,10019,1
187,CYTB,10020,1
188,CYTB,10021,1
189,CYTB,10022,1
190,CYTB,10023,1
191,CYTB,10024,1
192,CYTB,10025,1
193,CYTB,10026,1
194,CYTB,10027,1
195,CYTB,10028,1
196,CYTB,10029,1
197,CYTB,10030,1
198,CYTB,10031,1
199,CYTB,10032,1
200,CYTB,10033,1
201,CYTB,10034,1
202,CYTB,10035,1
203,CYTB,10036,1
204,CYTB,10037,1
205,CYTB,10038,1
206,CYTB,10039,1
207,CYTB,10040,1
208,CYTB,10041,1
209,CYTB,10042,1
210,CYTB,10043,1
211,CYTB,10044,1
212,CYTB,10045,1
213,CYTB,10046,1
214,CYTB,10047,1
215,CYTB,10048,1
216,CYTB,10049,1
217,CYTB,10050,1
218,CYTB,10051,1
219,CYTB,10052,1
220,CYTB,10053,1
221,CYTB,10054,1
222,CYTB,10055,1
223,CYTB,10056,1
224,CYTB,10057,1
225,CYTB,10058,1
226,CYTB,10059,1
227,CYTB,10060,1
228,CYTB,10061,1
229,CYTB,10062,1
230,CYTB,10063,1
231,CYTB,10064,1
232,CYTB,10065,1
233,CYTB,10066,1
234,CYTB,10067,1
235,CYTB,10068,1
236,CYTB,10069,1
237,CYTB,10070,1
238,CYTB,10071,1
239,CYTB,10072,1
240,CYTB,10073,1
241,CYTB,10074,1
242,CYTB,10075,1
243,CYTB,10076,1
244,CYTB,10077,1
245,CYTB,10078,1
246,CYTB,10079,1
247,CYTB,10080,1
248,CYTB,10081,1
249,CYTB,10082,1
250,CYTB,10083,1
251,CYTB,10084,1
252,CYTB,10085,1
253,CYTB,10086,1
254,CYTB,10087,1
255,CYTB,10088,1
256,CYTB,10089,1
257,CYTB,10090,1
258,CYTB,10091,1
259,CYTB,10092,1
260,CYTB,10093,1
261,CYTB,10094,1
262,CYTB,10095,1
263,CYTB,10096,1
264,CYTB,10097,1
265,CYTB,10098,1
266,CYTB,10099,1
267,CYTB,10100,1
268,CYTB,10101,1
269,CYTB,10102,1
270,CYTB,10103,1
271,CYTB,10104,1
272,CYTB,10105,1
273,CYTB,10106,1
274,CYTB,10107,1
275,CYTB,10108,1
276,CYTB,10109,1
